Results.index,results_id,Counter,Item.number,Polarity,ScaleType,Sample,Adverb,Subject,value,responseTime,Planet,Degree,Rank,ComputedRank,p0,p1,a,b,Class,Adj,ScaleType2,minDeg,maxDeg
236,430933,29,67,Neg,Min2,5,Adj,Subject29,100,1438,Milastea,0,1,4,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,76,Neg,Min2,14,Adj,Subject29,77,2063,Moitune,0.4436,11,11,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,73,Neg,Min2,11,Adj,Subject29,17,1542,Edreorus,0.7605,17,17,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,79,Neg,Min2,17,Adj,Subject29,100,1806,Beta Octopodis 1,0,5,4,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,68,Neg,Min2,6,Adj,Subject29,100,1174,Chogeshan,0,3,4,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,92,Neg,Relative1,10,absolutelyAdj,Subject29,100,10040,Sibiphus,0.3642,1,1,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,87,Neg,Relative1,5,absolutelyAdj,Subject29,24,7343,Milastea,0.5072,15,15,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,101,Neg,Relative1,19,absolutelyAdj,Subject29,6,2703,Alpha Ovis 1,0.5554,19,19,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,93,Neg,Relative1,11,absolutelyAdj,Subject29,14,1606,Edreorus,0.5273,17,17,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,97,Neg,Relative1,15,absolutelyAdj,Subject29,69,3631,Alpha Nivis 3,0.4244,5,5,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,99,Neg,Relative1,17,absolutelyAdj,Subject29,58,1670,Beta Octopodis 1,0.4901,13,13,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,91,Neg,Relative1,9,absolutelyAdj,Subject29,78,1966,Ophyria,0.4425,7,7,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,95,Neg,Relative1,13,absolutelyAdj,Subject29,87,1239,Iabos,0.4017,3,3,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,85,Neg,Relative1,3,absolutelyAdj,Subject29,57,2166,Scinkel,0.4587,9,9,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,100,Neg,Relative1,18,absolutelyAdj,Subject29,33,2134,Beta Anatis 1,0.4742,11,11,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,106,Aff,Max1,4,aBitAdjAtAll,Subject29,89,16201,Ulnion,0.9198,10,10,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,121,Aff,Max1,19,aBitAdjAtAll,Subject29,100,3390,Beta Ovis 4,1,16,16.5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,105,Aff,Max1,3,aBitAdjAtAll,Subject29,40,4214,Ghatek,0.6444,4,4,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,112,Aff,Max1,10,aBitAdjAtAll,Subject29,91,1998,Zomia P,0.8447,8,8,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,118,Aff,Max1,16,aBitAdjAtAll,Subject29,100,1127,Alpha Octopodis 1,1,14,16.5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,110,Aff,Max1,8,aBitAdjAtAll,Subject29,100,1301,Bogophus,1,18,16.5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,107,Aff,Max1,5,aBitAdjAtAll,Subject29,100,1118,Serth 0I96,0.9837,12,12,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,116,Aff,Max1,14,aBitAdjAtAll,Subject29,100,1111,Alpha Nivis 1,1,20,16.5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,102,Aff,Max1,0,aBitAdjAtAll,Subject29,54,3286,Zorkrax,0.7555,6,6,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,103,Aff,Max1,1,aBitAdjAtAll,Subject29,27,2046,Zolirs,0.4898,2,2,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,157,Neg,MinMax2,15,quiteAdj,Subject29,90,16089,Beta Arboris 3,0.5019,7,7,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,158,Neg,MinMax2,16,quiteAdj,Subject29,0,1550,Alpha Octopodis 1,1,17,18,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,159,Neg,MinMax2,17,quiteAdj,Subject29,100,1798,Gamma Octopodis 3,0,3,2,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,144,Neg,MinMax2,2,quiteAdj,Subject29,0,2062,Karath,1,19,18,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,153,Neg,MinMax2,11,quiteAdj,Subject29,42,2478,Salrorix,0.599,9,9,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,151,Neg,MinMax2,9,quiteAdj,Subject29,100,2287,Mounov,0,1,2,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,149,Neg,MinMax2,7,quiteAdj,Subject29,17,2598,Uzade,0.8935,15,15,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,156,Neg,MinMax2,14,quiteAdj,Subject29,45,3526,Alpha Nivis 1,0.6878,11,11,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,143,Neg,MinMax2,1,quiteAdj,Subject29,29,1751,Zolirs,0.7788,13,13,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,152,Neg,MinMax2,10,quiteAdj,Subject29,83,2135,Zomia P,0.378,5,5,0.15,0.25,3.09,2.02,C,7,MinMax,0,1
236,430933,29,39,Aff,Min1,17,extremelyAdj,Subject29,0,6879,Beta Octopodis 4,0,8,4.5,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,34,Aff,Min1,12,extremelyAdj,Subject29,12,2974,Tholla D0,0.1509,14,14,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,25,Aff,Min1,3,extremelyAdj,Subject29,0,1415,Istieds,0,4,4.5,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,26,Aff,Min1,4,extremelyAdj,Subject29,100,1805,Azinides,0.5818,20,20,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,28,Aff,Min1,6,extremelyAdj,Subject29,0,1734,Cronoe SDRW,0,2,4.5,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,32,Aff,Min1,10,extremelyAdj,Subject29,0,1174,Dimavis,0,6,4.5,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,33,Aff,Min1,11,extremelyAdj,Subject29,8,1757,Ocreilea,0.0271,10,10,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,35,Aff,Min1,13,extremelyAdj,Subject29,66,2469,Tholla D1,0.3693,18,18,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,24,Aff,Min1,2,extremelyAdj,Subject29,52,1663,Fankroth,0.2428,16,16,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,38,Aff,Min1,16,extremelyAdj,Subject29,17,2142,Delta Arboris 2,0.0804,12,12,0.4,0,0.78,2.53,B,1,Min,0,0.5818
236,430933,29,83,Aff,Relative1,1,absolutelyAdj,Subject29,19,6791,Chelkot,0.4139,4,4,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,86,Aff,Relative1,4,absolutelyAdj,Subject29,87,2629,Gevaestea,0.5398,18,18,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,94,Aff,Relative1,12,absolutelyAdj,Subject29,52,3166,Phagus DBHJ,0.4821,12,12,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,82,Aff,Relative1,0,absolutelyAdj,Subject29,54,1982,Scravvix,0.4665,10,10,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,90,Aff,Relative1,8,absolutelyAdj,Subject29,51,1295,Kuthides,0.4507,8,8,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,84,Aff,Relative1,2,absolutelyAdj,Subject29,47,1863,Uzil,0.4338,6,6,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,89,Aff,Relative1,7,absolutelyAdj,Subject29,100,1710,Xuagantu,0.5784,20,20,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,88,Aff,Relative1,6,absolutelyAdj,Subject29,84,1870,Chogeshan,0.5167,16,16,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,96,Aff,Relative1,14,absolutelyAdj,Subject29,79,1639,Moitune,0.4984,14,14,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,98,Aff,Relative1,16,absolutelyAdj,Subject29,22,2958,Delta Arboris 1,0.3865,2,2,0,0,28.03,31.52,A,0,Relative,0.3642,0.5784
236,430933,29,115,Neg,Max1,13,aBitAdjAtAll,Subject29,0,6223,Dreron,1,19,16.5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,114,Neg,Max1,12,aBitAdjAtAll,Subject29,70,3886,Cigiri,0.5752,3,3,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,109,Neg,Max1,7,aBitAdjAtAll,Subject29,0,1358,Uzade,0.9531,11,11,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,111,Neg,Max1,9,aBitAdjAtAll,Subject29,51,1671,Mounov,0.7035,5,5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,120,Neg,Max1,18,aBitAdjAtAll,Subject29,0,1478,Nu Anatis 1,1,13,16.5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,104,Neg,Max1,2,aBitAdjAtAll,Subject29,0,1183,Karath,1,15,16.5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,108,Neg,Max1,6,aBitAdjAtAll,Subject29,100,2102,Chypso 652,0.3718,1,1,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,117,Neg,Max1,15,aBitAdjAtAll,Subject29,59,3383,Beta Arboris 3,0.8022,7,7,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,113,Neg,Max1,11,aBitAdjAtAll,Subject29,48,1807,Salrorix,0.8837,9,9,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,119,Neg,Max1,17,aBitAdjAtAll,Subject29,0,1486,Gamma Octopodis 3,1,17,16.5,0,0.4,2.49,0.95,C,2,Max,0.3718,1
236,430933,29,60,Aff,MinMax1,18,Adj,Subject29,74,11264,Nu Anatis 2,0.6854,14,14,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,46,Aff,MinMax1,4,Adj,Subject29,85,1510,Hobbuna,0.8545,16,16,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,48,Aff,MinMax1,6,Adj,Subject29,7,2069,Ungeron,0.1543,8,8,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,55,Aff,MinMax1,13,Adj,Subject29,33,1726,Hiphides,0.334,10,10,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,53,Aff,MinMax1,11,Adj,Subject29,47,1406,Ogawa,0.5113,12,12,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,59,Aff,MinMax1,17,Adj,Subject29,0,1335,Gamma Octopodis 4,0,6,3.5,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,54,Aff,MinMax1,12,Adj,Subject29,0,1238,Aolia,0,2,3.5,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,56,Aff,MinMax1,14,Adj,Subject29,100,1223,Alpha Nivis 2,1,20,19,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,50,Aff,MinMax1,8,Adj,Subject29,100,694,Enrephus,1,18,19,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,49,Aff,MinMax1,7,Adj,Subject29,0,1158,Brilia 6135,0,4,3.5,0.3,0.15,1,0.95,D,3,MinMax,0,1
236,430933,29,81,Aff,Min2,19,Adj,Subject29,100,7223,Alpha Ovis 1,0.9178,20,20,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,62,Aff,Min2,0,Adj,Subject29,61,2447,Scravvix,0.6119,14,14,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,63,Aff,Min2,1,Adj,Subject29,53,1382,Chelkot,0.5039,12,12,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,72,Aff,Min2,10,Adj,Subject29,30,1527,Sibiphus,0.3762,10,10,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,80,Aff,Min2,18,Adj,Subject29,0,1454,Beta Anatis 1,0,6,4,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,74,Aff,Min2,12,Adj,Subject29,75,2079,Phagus DBHJ,0.81,18,18,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,65,Aff,Min2,3,Adj,Subject29,18,1327,Scinkel,0.1868,8,8,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,77,Aff,Min2,15,Adj,Subject29,0,1174,Alpha Nivis 3,0,2,4,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,78,Aff,Min2,16,Adj,Subject29,0,807,Delta Arboris 1,0,4,4,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,75,Aff,Min2,13,Adj,Subject29,64,2824,Iabos,0.7116,16,16,0.35,0,2.1,1.4,A,5,Min,0,0.9178
236,430933,29,16,Neg,Relative2,14,Adj,Subject29,14,7952,Alpha Nivis 2,0.6758,13,13,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,11,Neg,Relative2,9,Adj,Subject29,100,2884,Ipra,0.4699,1,1,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,10,Neg,Relative2,8,Adj,Subject29,26,2846,Enrephus,0.7013,15,15,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,19,Neg,Relative2,17,Adj,Subject29,7,2958,Gamma Octopodis 4,0.7684,19,19,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,9,Neg,Relative2,7,Adj,Subject29,87,1719,Brilia 6135,0.5339,3,3,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,6,Neg,Relative2,4,Adj,Subject29,75,1549,Hobbuna,0.5717,5,5,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,14,Neg,Relative2,12,Adj,Subject29,4,1390,Aolia,0.7302,17,17,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,7,Neg,Relative2,5,Adj,Subject29,66,2422,Chalea,0.6013,7,7,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,20,Neg,Relative2,18,Adj,Subject29,41,1766,Nu Anatis 2,0.6516,11,11,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
236,430933,29,4,Neg,Relative2,2,Adj,Subject29,47,2975,Stogzak,0.6272,9,9,0,0,14.63,8.18,D,4,Relative,0.4699,0.7978
237,430934,69,45,Neg,Relative2,3,quiteAdj,Subject69,74,8237,Istieds,0.542,8,8,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,55,Neg,Relative2,13,quiteAdj,Subject69,74,2804,Tholla D1,0.8075,20,20,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,46,Neg,Relative2,4,quiteAdj,Subject69,35,1485,Azinides,0.4551,4,4,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,61,Neg,Relative2,19,quiteAdj,Subject69,51,2381,Alpha Ovis 2,0.6899,16,16,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,44,Neg,Relative2,2,quiteAdj,Subject69,75,2358,Fankroth,0.6506,14,14,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,50,Neg,Relative2,8,quiteAdj,Subject69,15,17670,Vondara,0.5787,10,10,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,52,Neg,Relative2,10,quiteAdj,Subject69,30,3596,Dimavis,0.6142,12,12,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,53,Neg,Relative2,11,quiteAdj,Subject69,70,717,Ocreilea,0.5021,6,6,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,51,Neg,Relative2,9,quiteAdj,Subject69,48,725,Anvone,0.3909,2,2,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,47,Neg,Relative2,5,quiteAdj,Subject69,70,622,Dagua 98,0.7368,18,18,0,0,6.63,4.75,B,4,Relative,0.3398,0.8075
237,430934,69,6,Aff,MinMax1,4,veryAdj,Subject69,84,1020,Hobbuna,0,1,3.5,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,11,Aff,MinMax1,9,veryAdj,Subject69,47,766,Ipra,1,17,18.5,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,12,Aff,MinMax1,10,veryAdj,Subject69,22,806,Viuq 5v,0,5,3.5,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,16,Aff,MinMax1,14,veryAdj,Subject69,49,541,Alpha Nivis 2,0.8424,15,15,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,13,Aff,MinMax1,11,veryAdj,Subject69,76,654,Ogawa,1,19,18.5,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,2,Aff,MinMax1,0,veryAdj,Subject69,89,694,Zegnir,0.3943,11,11,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,5,Aff,MinMax1,3,veryAdj,Subject69,63,750,Virtokh,0.1879,9,9,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,9,Aff,MinMax1,7,veryAdj,Subject69,41,717,Brilia 6135,0.6201,13,13,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,15,Aff,MinMax1,13,veryAdj,Subject69,55,695,Hiphides,0.0294,7,7,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,8,Aff,MinMax1,6,veryAdj,Subject69,39,679,Ungeron,0,3,3.5,0.3,0.2,0.72,0.81,D,3,MinMax,0,1
237,430934,69,89,Aff,Min1,7,Adj,Subject69,56,655,Core I9U,0,9,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,98,Aff,Min1,16,Adj,Subject69,74,822,Delta Arboris 2,0.613,19,19,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,100,Aff,Min1,18,Adj,Subject69,55,750,Delta Anatis 2,0,3,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,87,Aff,Min1,5,Adj,Subject69,40,806,Dagua 98,0,11,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,92,Aff,Min1,10,Adj,Subject69,53,742,Dimavis,0.1461,15,15,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,86,Aff,Min1,4,Adj,Subject69,72,702,Azinides,0,7,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,95,Aff,Min1,13,Adj,Subject69,53,694,Tholla D1,0.0119,13,13,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,85,Aff,Min1,3,Adj,Subject69,58,806,Istieds,0.3485,17,17,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,91,Aff,Min1,9,Adj,Subject69,74,790,Anvone,0,1,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,96,Aff,Min1,14,Adj,Subject69,74,40,Cara 80,0,5,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,33,Neg,Max1,11,Adj,Subject69,86,812,Salrorix,1,16,17,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,34,Neg,Max1,12,Adj,Subject69,61,782,Cigiri,0.9215,10,10,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,39,Neg,Max1,17,Adj,Subject69,69,742,Gamma Octopodis 3,1,14,17,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,32,Neg,Max1,10,Adj,Subject69,52,742,Zomia P,1,18,17,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,36,Neg,Max1,14,Adj,Subject69,40,686,Alpha Nivis 1,0.8665,8,8,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,31,Neg,Max1,9,Adj,Subject69,41,790,Mounov,0.7995,6,6,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,27,Neg,Max1,5,Adj,Subject69,52,702,Serth 0I96,1,20,17,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,37,Neg,Max1,15,Adj,Subject69,40,702,Beta Arboris 3,0.9679,12,12,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,35,Neg,Max1,13,Adj,Subject69,64,686,Dreron,0.7131,4,4,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,28,Neg,Max1,6,Adj,Subject69,70,829,Chypso 652,0.5855,2,2,0,0.35,3.46,0.95,C,2,Max,0.4802,1
237,430934,69,116,Neg,Relative1,14,Adj,Subject69,70,662,Moitune,0.2081,6,6,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,108,Neg,Relative1,6,Adj,Subject69,55,694,Chogeshan,0.3247,16,16,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,120,Neg,Relative1,18,Adj,Subject69,68,702,Beta Anatis 1,0.2302,8,8,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,104,Neg,Relative1,2,Adj,Subject69,46,686,Uzil,0.1521,2,2,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,115,Neg,Relative1,13,Adj,Subject69,26,654,Iabos,0.2516,10,10,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,110,Neg,Relative1,8,Adj,Subject69,59,670,Kuthides,0.4229,20,20,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,105,Neg,Relative1,3,Adj,Subject69,53,638,Scinkel,0.3604,18,18,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,102,Neg,Relative1,0,Adj,Subject69,64,734,Scravvix,0.1836,4,4,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,106,Neg,Relative1,4,Adj,Subject69,65,677,Gevaestea,0.2735,12,12,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,113,Neg,Relative1,11,Adj,Subject69,42,734,Edreorus,0.2972,14,14,0,0,6.26,17.48,A,0,Relative,0.1285,0.4229
237,430934,69,133,Neg,MinMax2,11,aBitAdjAtAll,Subject69,84,718,Edreorus,0.4157,6,6,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,130,Neg,MinMax2,8,aBitAdjAtAll,Subject69,28,782,Kuthides,0.5685,10,10,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,140,Neg,MinMax2,18,aBitAdjAtAll,Subject69,48,701,Beta Anatis 1,0.4967,8,8,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,128,Neg,MinMax2,6,aBitAdjAtAll,Subject69,48,678,Chogeshan,0,2,1.5,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,132,Neg,MinMax2,10,aBitAdjAtAll,Subject69,69,726,Sibiphus,0.7818,16,16,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,137,Neg,MinMax2,15,aBitAdjAtAll,Subject69,40,790,Alpha Nivis 3,0.3114,4,4,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,134,Neg,MinMax2,12,aBitAdjAtAll,Subject69,62,750,Phagus DBHJ,0.6368,12,12,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,131,Neg,MinMax2,9,aBitAdjAtAll,Subject69,49,678,Ophyria,1,20,19.5,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,126,Neg,MinMax2,4,aBitAdjAtAll,Subject69,67,734,Gevaestea,0.8816,18,18,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,141,Neg,MinMax2,19,aBitAdjAtAll,Subject69,88,743,Alpha Ovis 1,0.7059,14,14,0.1,0.1,2.91,2.15,A,7,MinMax,0,1
237,430934,69,84,Neg,Min1,2,Adj,Subject69,88,693,Fankroth,0,12,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,83,Neg,Min1,1,Adj,Subject69,41,694,Stugvath,0,6,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,99,Neg,Min1,17,Adj,Subject69,57,790,Beta Octopodis 4,0,10,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,94,Neg,Min1,12,Adj,Subject69,31,838,Tholla D0,0.0684,14,14,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,93,Neg,Min1,11,Adj,Subject69,22,782,Ocreilea,0.4722,18,18,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,97,Neg,Min1,15,Adj,Subject69,17,958,Beta Nivis 1,0.2399,16,16,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,101,Neg,Min1,19,Adj,Subject69,57,711,Alpha Ovis 2,0,4,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,90,Neg,Min1,8,Adj,Subject69,84,941,Vondara,0.7768,20,20,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,82,Neg,Min1,0,Adj,Subject69,35,711,Eello,0,8,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,88,Neg,Min1,6,Adj,Subject69,64,709,Cronoe SDRW,0,2,6.5,0.6,0,0.72,1.2,B,1,Min,0,0.7768
237,430934,69,70,Neg,Max2,8,extremelyAdj,Subject69,50,629,Enrephus,1,16,17.5,0,0.3,4.69,1.19,D,6,Max,0.5301,1
237,430934,69,67,Neg,Max2,5,extremelyAdj,Subject69,16,687,Chalea,0.7934,6,6,0,0.3,4.69,1.19,D,6,Max,0.5301,1
237,430934,69,74,Neg,Max2,12,extremelyAdj,Subject69,15,692,Aolia,1,20,17.5,0,0.3,4.69,1.19,D,6,Max,0.5301,1
237,430934,69,75,Neg,Max2,13,extremelyAdj,Subject69,43,709,Hiphides,0.7226,4,4,0,0.3,4.69,1.19,D,6,Max,0.5301,1
237,430934,69,76,Neg,Max2,14,extremelyAdj,Subject69,31,557,Alpha Nivis 2,0.8968,10,10,0,0.3,4.69,1.19,D,6,Max,0.5301,1
237,430934,69,73,Neg,Max2,11,extremelyAdj,Subject69,55,597,Ogawa,0.9398,12,12,0,0.3,4.69,1.19,D,6,Max,0.5301,1
237,430934,69,62,Neg,Max2,0,extremelyAdj,Subject69,84,702,Zegnir,0.982,14,14,0,0.3,4.69,1.19,D,6,Max,0.5301,1
